ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Number_Object_Number,
5,39,17,507,239,1.066594046,0.703663736,1,0.85,0.809803731,5.633298015,5,2,1.225201596,1,3,4.002644944,-63.72182797,16.242,1,0.86580289,0.124334955,0.030557749,0.12533231,0.037724762,0.072166912,0.077657426,0.064056765,0.11372365,0.011823528,0.031356956,0.042468798,0.131765014,0.030574259,0.142675157,0.098589304,0.048971811,0.048622817,0.063738855,0.034827445,0.165455136,0.067844712,0.143575249,0.159423855,0.062467941,0.073600584,0.063404757,0.05743484,0.08664748,0.040359005,506.2941176,239.7058824,39,
5,40,18,511,239,1.070899553,0.709888654,1,0.75,0.894947139,5.821918686,5.099019514,2,1.23570226,1,3,4.100458377,4.896913679,15.898,0.923076923,0.800483442,0.203644332,0.057674929,0.079633997,0.115914192,0.033983642,0.07777864,0.071853035,0.031002197,0.106750383,0.039184668,0.024179645,0.106162446,0.082653224,0.010338274,0.026818674,0.084206441,0.031291858,0.033136155,0.034438736,0.077204329,0.096797107,0.021140425,0.046469545,0.075483096,0.051304296,0.016261979,0.080647502,0.095612916,0.080369108,511.0555556,239.3888889,40,
5,44,12,501,243,1.159916732,0.817576412,1,0.8,0.859971271,5.258756491,4.472135955,2,1.11785113,1,2,3.02809779,-17.13685277,13.242,1,0.763943727,0.153318344,0.025464791,0.18230016,0.057225,0.08691667,0.183346494,0.125709436,0.069505353,0.045907305,0.052497011,0.043648167,0.249554951,0.112305213,0.064584252,0.14731332,0.066842045,0.083545939,0.075010474,0.03342238,0.169086212,0.112771343,0.104237365,0.201907191,0.134107366,0.042910764,0.070511222,0.094712121,0.094669257,0.054579577,501.5833333,242.8333333,44,
5,46,14,498,243,0.993769105,0.66519871,1,0.875,0.943389164,4.863962151,4.242640687,2,1.202030509,1,2.828427125,3.631756989,-45,13.656,0.933333333,0.990297424,7.89E-17,0.015719007,0.141471061,1.11E-17,4.00E-17,0.015719007,0.141471061,0.096060597,2.22E-17,3.51E-17,8.89E-17,0.046380773,0.141471061,0.2078402,0.141471061,0,3.60E-17,1.34E-16,1.96E-17,0.245100068,0.141471061,0.163680357,0.141471061,0.096060597,7.85E-18,3.33E-17,1.08E-16,6.68E-17,1.56E-16,497.5,243.5,46,
5,47,14,508,245,1.085360727,0.745829736,1,0.7,0.733789638,5.273630252,4.472135955,2,1.160188621,1,2.828427125,3.512958266,38.80229658,15.484,0.933333333,0.891267681,0.216824881,0.076394373,0.127323954,0.113882007,0.06640405,0.249554951,0.066208456,0.122654675,0.098295412,0.050929582,0.063283976,0.290298616,0.11204508,0.130903887,0.040743665,0.105166812,0.044864308,0.086550325,0.100551041,0.206774102,0.12182356,0.178418646,0.060300625,0.171520669,0.094009088,0.029626557,0.142290157,0.161055849,0.047846666,507.7857143,244.5,47,
5,49,26,496,249,1.001677585,0.472574971,1,0.722222222,1.060305524,6.194975507,5.385164807,2.828427125,1.401389461,1.207106781,4.242640687,5.459572891,-45,17.554,0.881355932,0.98961446,0.039949303,0.005875372,0.021865636,0.030824995,0.038781173,0.033013002,0.026968828,0.072849231,0.013378465,0.077530069,0.04554453,0.054176054,0.03574931,0.069360906,0.085471876,0.022497568,0.129482267,0.060026251,0.086714288,0.044878643,0.039917337,0.037913815,0.059659032,0.044395277,0.019400783,0.135875416,0.07878117,0.088852587,0.039097269,496.3461538,248.6538462,49,
5,51,21,502,251,1.028539998,0.633456761,1,0.7,0.898271299,5.956186702,5.099019514,2.236067977,1.300339799,1,4,4.608766769,-86.29067497,17.14,0.875,1.028385786,0.048970752,0.064038675,0.136913044,0.048970752,0.048970752,0.138219222,0.136913044,0.099845494,0.048970752,0.048970752,0.048970752,0.235224553,0.136913044,0.216239162,0.071575969,0.048970752,0.048970752,0.048970752,0.048970752,0.288775007,0.136913044,0.270971617,0.071575969,0.060616804,0.048970752,0.048970752,0.048970752,0.048970752,0.048970752,501.6190476,251.4761905,51,
5,53,16,494,253,0.981747704,0.57236935,1,0.8,1.134601174,4.981732037,4.123105626,2,1.228553391,1,3,4.085,90,13.312,0.888888889,1.198343101,4.99E-17,0.211472312,0.140981541,4.16E-18,0,0.228058376,0.257083987,0.078783802,0,1.33E-16,2.00E-16,0.233424455,0.372698607,0.162201946,0.124883303,0,8.32E-17,3.24E-16,1.08E-16,0.229866199,0.314733471,0.254142687,0.01549563,0.104609853,0,6.65E-17,3.82E-16,7.90E-17,4.16E-16,493.5,253,53,
5,56,24,496,257,1.00356432,0.490684179,1,0.8,0.882732641,5.990842385,5.385164807,2.236067977,1.338707925,1,4,5.220045617,64.32990413,18.484,0.905660377,1.053715485,1.48E-17,0.060558361,0.077552542,1.22E-17,5.36E-17,0.068911239,0.105894754,0.091100948,2.01E-17,1.38E-17,3.42E-17,0.067903133,0.124760249,0.08936115,0.095625721,1.56E-17,1.09E-17,2.44E-17,8.10E-17,0.045738708,0.090142103,0.087893379,0.073051276,0.010013036,5.45E-18,5.02E-17,5.69E-17,4.02E-17,1.33E-16,496,257.5,56,
5,57,12,504,258,1.119919603,0.80477025,1,0.8,0.859971271,5.129780403,4.472135955,2,1.11785113,1,2,3.044968016,19.80534412,13.242,0.96,0.763943727,0.056941003,0.101859164,0.16305422,0.022776401,0.045552803,0.091673247,0.133684089,0.124855404,0.011388201,3.33E-17,0.036442242,0.203718327,0.116248932,0.124455893,0.097492576,0.027331682,0.02550957,0.014576897,0.029153794,0.120193813,0.11325145,0.154143712,0.145791886,0.101065851,0.019952128,0.023323035,0.027696104,0.023323035,0.023323035,504.1666667,258,57,
5,58,4,476,261,0.785398163,0,1,1,0.785398163,2.09,1.414213562,1,1,1,1,2.09,0,8,1,2.546479089,1.41E-16,2.546479089,1.56E-16,1.41E-16,2.83E-16,2.546479089,1.56E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,2.546479089,1.56E-16,2.546479089,4.68E-16,1.41E-16,2.83E-16,1.41E-15,0,2.546479089,1.56E-16,2.546479089,4.68E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,0,1.70E-15,475.5,261.5,58,
5,59,15,498,262,1.072330292,0.568259113,1,0.6,0.588426354,5.03289354,4.242640687,2,1.188561808,1,3.478505426,4.141314791,73.9973084,17.898,0.833333333,0.876288393,0.088039637,0.037271995,0.117262601,0.088501305,0.11502088,0.086327352,0.099450271,0.103867925,0.066986847,0.081229798,0.082083069,0.164090623,0.132542527,0.051836963,0.041247472,0.034014674,0.040780442,0.162817128,0.148799054,0.126834169,0.155572296,0.109897222,0.059932889,0.042307669,0.045936294,0.07149742,0.152968031,0.166128174,0.081843754,498,262.2,59,
5,60,10,492,263,1.036725576,0.784112823,1,0.833333333,0.92493409,4.465826009,3.605551275,1.414213562,1.082842712,1,2,2.771573369,63.43494882,11.656,0.952380952,0.979415034,2.43E-17,0.015067924,0.226018854,1.54E-17,4.43E-17,0.089248471,0.226018854,0.15112882,1.54E-17,4.22E-17,1.12E-17,0.186253801,0.18095925,0.226640952,0.120698955,1.09E-17,4.22E-17,5.01E-17,7.92E-17,0.239804255,0.210951664,0.272430149,0.366367431,0.199181689,1.09E-17,2.99E-17,4.22E-17,8.97E-17,9.73E-17,492,262.5,60,
5,62,26,495,267,1.031706463,0.598292825,1,0.866666667,0.898424995,6.53781738,5.830951895,2.828427125,1.3964283,1,4,5.238606223,-16.17372175,19.07,0.981132075,0.97365377,0.092623974,0.022028366,0.110141829,0.060388643,0.086504965,0.084226105,0.076409208,0.026174882,0.052039349,0.048349488,0.0338639,0.115324974,0.066523223,0.066054608,0.062351163,0.054738089,0.040105105,0.06597378,0.047520005,0.104965858,0.066842316,0.147751015,0.085984577,0.047580015,0.05137891,0.043869889,0.068508042,0.059053478,0.049347603,495.3461538,266.7307692,62,
5,63,24,489,268,1.024926423,0.549319189,1,0.8,0.882732641,6.160747578,5.385164807,2.828427125,1.363389556,1,4,5.147998344,5.089530054,18.484,0.905660377,0.915119318,0.109690138,0.02898568,0.085775635,0.052045599,0.01844256,0.046264343,0.050047799,0.020255597,0.014851301,0.033227964,0.110049208,0.090473535,0.039858472,0.021918289,0.06145865,0.047003984,0.073289523,0.109476898,0.056911785,0.074458595,0.064171528,0.051170252,0.063766408,0.0248764,0.044994634,0.084395614,0.106926068,0.106418442,0.039747569,489.1666667,267.875,63,
5,65,25,498,273,1.179027157,0.831276082,1,0.892857143,0.766731016,7.666350723,6.32455532,2,1.313137085,1,3,4.261415887,3.07331283,20.242,0.943396226,0.795774715,0.083005063,0.031830989,0.192676106,0.029312176,0.016601013,0.115864799,0.099443187,0.064935217,0.028470502,0.022144853,0.021581316,0.151515506,0.111239173,0.061115498,0.016739106,0.020712168,0.022833875,0.014891624,0.011926184,0.143494097,0.114012043,0.045683835,0.023103457,0.05995685,0.009354785,0.018237086,0.012990179,0.010008979,0.011023485,498.08,272.32,65,
5,66,4,629,273,0.785398163,0,1,1,0.785398163,2.09,1.414213562,1,1,1,1,2.09,0,8,1,2.546479089,1.41E-16,2.546479089,1.56E-16,1.41E-16,2.83E-16,2.546479089,1.56E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,2.546479089,1.56E-16,2.546479089,4.68E-16,1.41E-16,2.83E-16,1.41E-15,0,2.546479089,1.56E-16,2.546479089,4.68E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,0,1.70E-15,628.5,272.5,66,
5,68,10,629,276,0.980176908,0.605903771,1,0.833333333,0.784543325,4.004385629,3.16227766,2,1.141421356,1,2,3.18564071,0,12.656,0.952380952,1.14591559,0.091673247,0.15584452,0.15584452,0.091673247,0.106340967,0.195447363,0.235050206,0.061971115,0.052070404,0.244950917,0.292474328,0.314255891,0.199407647,0.090485162,0.007729888,0.013259618,0.322572488,0.447717472,0.16447794,0.483756059,0.007286336,0.073503463,0.221396319,0.225513841,0.137980059,0.074272169,0.274580179,0.118969521,0.113806484,629.2,276,68,
5,69,29,492,278,1.045437122,0.420197283,1,0.69047619,0.732033337,6.58998974,6.08276253,2.236067977,1.371699026,1,5,5.979972686,6.077470849,22.312,0.878787879,0.871639648,0.064973877,0.084407145,0.019723328,0.056731132,0.072481256,0.020385561,0.014316781,0.044125959,0.04733755,0.033693601,0.041772929,0.035255662,0.002479985,0.046159293,0.037610789,0.036389592,0.037372585,0.024046329,0.06888633,0.070052244,0.007429161,0.05627208,0.09293884,0.039678731,0.023557626,0.07487168,0.044209882,0.069222414,0.035899317,491.8965517,277.4827586,69,
5,70,22,487,279,0.981895225,0.4247836,1,0.88,1.017436546,5.584059667,5,2.828427125,1.366866719,1,4,5.055220853,-45,16.484,0.936170213,0.998219803,0.019964396,0.003513734,0.01916582,0.008694894,0.113876915,0.009123442,0.013290346,0.012914696,0.012751915,0.101465437,0.062037205,0.016880866,0.058166406,0.047642314,0.064109491,0.061456408,0.045808631,0.030958458,0.009296896,0.010564697,0.097097151,0.074342408,0.080182158,0.020003316,0.136412332,0.033166568,0.013103502,0.104959817,0.068600226,486.9090909,279.0909091,70,
5,72,11,486,286,1.010219125,0.702101753,1,0.916666667,0.840010368,4.430264659,3.605551275,2,1.128564869,1,2,3.154687934,74.92930722,12.828,1,1.077356538,0.097941503,0.113009427,0.195447872,0.097941503,0.097941503,0.187189974,0.195447872,0.145740222,0.097941503,0.097941503,0.097941503,0.284195305,0.100939534,0.257477214,0.18983247,0.097941503,0.097941503,0.097941503,0.097941503,0.337745759,0.114947004,0.3110867,0.451084886,0.104111399,0.097941503,0.097941503,0.097941503,0.097941503,0.097941503,486.0909091,286.3636364,72,
5,73,9,491,289,0.999793547,0.687567076,1,0.75,0.857562943,3.971038992,3.16227766,1.414213562,1.092047458,1,2,2.883454283,20.30064732,11.484,0.947368421,1.14591559,0.306636688,0.331042282,0.127323954,0.306636688,0.082907352,0.656991605,0.127323954,0.199667345,0.306636688,0.082907352,0.117668277,0.819966267,0.127323954,0.283382738,0.127323954,0.306636688,0.082907352,0.117668277,0.271417116,0.428827079,0.127323954,0.124018959,0.127323954,0.54033601,0.306636688,0.082907352,0.117668277,0.271417116,0.24881588,491.6666667,289.1111111,73,
5,74,7,487,290,0.952552875,0.372367904,1,0.777777778,0.774674892,3.111156495,2.236067977,1.414213562,1.059173366,1,2,2.887418307,0,10.656,0.933333333,1.42602829,0.040743665,0.513370184,0.073338598,0.001629747,0.389509442,0.565522076,0.020534807,0.008148733,0.021838605,0.767610657,0.364998052,0.397592985,0.349091725,0.312924388,0.506799046,0.266561357,0.620563183,0.108139555,0.305195478,0.686138971,0.105871991,0.107153884,0.49107838,0.346025194,0.135254367,0.54148673,0.085256974,0.028730999,0.451893952,487,289.7142857,74,
5,75,8,499,290,1.36217494,0.91350993,1,0.8,1.078214919,4.981732037,4,1,1,1,1,2.026650444,0,9.656,1,0.636619772,0.119366207,0.039788736,0.179049311,0.089524655,0.029841552,0.129313391,0.119366207,0.134286983,0.014920776,0.032328348,0.017407572,0.184022903,0.197700281,0.186509699,0.160398341,0.041653833,0.027976455,0.039167037,0.010568883,0.22940693,0.145477565,0.212621057,0.152937953,0.170034676,0.000310849,0.069008589,0.016785873,0.038389913,0.005129017,500,289.625,75,
5,77,21,486,293,1.153375988,0.822565477,1,0.75,0.839861491,6.922344234,6.08276253,2,1.269374012,1,3,3.936532339,-80.2691775,17.726,0.893617021,0.722649471,0.07859342,0.103235639,0.158034762,0.02584,0.039266581,0.057235829,0.062531554,0.058748279,0.022108038,0.050279772,0.024442631,0.114514458,0.067934183,0.099465015,0.042481064,0.035750256,0.02159186,0.051777166,0.026718042,0.119477569,0.123351801,0.118200698,0.090329098,0.042444782,0.034779514,0.036012733,0.033446185,0.047515892,0.032631948,485.3333333,293.7142857,77,
5,78,24,491,295,1.041288884,0.615039106,1,0.666666667,0.823260425,6.35339462,5.830951895,2.828427125,1.353553391,1,4.242640687,5.009630095,-48.1176806,19.14,0.857142857,0.898757326,0.1003198,0.035245385,0.110493721,0.05515637,0.026184502,0.049758191,0.101061025,0.025915725,0.021557523,0.047526529,0.03143689,0.093723455,0.098522067,0.053992171,0.043770133,0.018715091,0.075731651,0.042627966,0.050312674,0.07996391,0.098622061,0.123051277,0.040366628,0.057955471,0.026676253,0.059601161,0.043706246,0.03308286,0.052665362,491.25,294.7083333,78,
5,79,25,496,296,1.041500797,0.39963111,1,0.694444444,0.879666764,6.086352107,5.656854249,2.236067977,1.325159608,1,4.74341649,5.579213192,83.16434643,18.898,0.847457627,0.936205548,0.109368119,0.002202837,0.028636876,0.066061337,0.106608562,0.087206413,0.001684522,0.044406161,0.05142205,0.106803866,0.072174691,0.131171677,0.01496252,0.060047583,0.016746131,0.054518222,0.111281295,0.039489089,0.055314047,0.117412131,0.013656869,0.136769579,0.014775998,0.049169611,0.05113708,0.10843709,0.04014381,0.072722602,0.098617173,496.16,295.48,79,
5,80,15,500,297,0.982969435,0.485259414,1,0.9375,0.857306208,4.702255148,4.242640687,2,1.227614237,1,3,4.11151192,-45,14.828,0.967741935,1.061032954,0.07073553,0.055016524,0.07073553,0.07073553,0.07073553,0.055016524,0.07073553,0.166796127,0.07073553,0.07073553,0.07073553,0.117116303,0.07073553,0.27857573,0.07073553,0.07073553,0.07073553,0.07073553,0.07073553,0.315835598,0.07073553,0.234415887,0.07073553,0.166796127,0.07073553,0.07073553,0.07073553,0.07073553,0.07073553,500.4,296.4,80,
5,81,20,489,299,1.1545353,0.788657611,1,0.666666667,0.589043557,6.627164606,5.830951895,2,1.212132034,1,3.535533906,4.074597098,-61.13782216,20.656,0.85106383,0.748964438,0.090825279,0.079302117,0.139319618,0.022234725,0.029165267,0.043020103,0.066283487,0.065556027,0.024574323,0.025039993,0.025347349,0.05881345,0.056521621,0.059102206,0.064367728,0.010944531,0.023115751,0.019950317,0.021702598,0.046459989,0.069041163,0.112606627,0.090374475,0.072463242,0.010043126,0.028817794,0.01540732,0.027302543,0.015677216,488.25,300.25,81,
5,82,24,495,301,1.127191809,0.754676201,1,0.8,0.814555509,7.032225376,6.403124237,2,1.308925565,1,3.726206568,4.613824967,14.30522983,19.242,0.905660377,0.745310953,0.077598677,0.103010457,0.119510811,0.035960362,0.001892651,0.009310845,0.063434794,0.056464938,0.03319063,0.013802501,0.01564899,0.023945777,0.066385684,0.065606271,0.066855603,0.020875453,0.019456809,0.023915403,0.002678534,0.050581599,0.060809006,0.072752748,0.062433688,0.052071463,0.016394121,0.001595082,0.004964895,0.007447714,0.005209959,493.5,300.3333333,82,
5,84,25,498,302,1.166159193,0.824371396,1,0.78125,0.691674011,7.59218736,7,2,1.329705627,1,3,4.297552284,3.797321684,21.312,0.943396226,0.649612013,0.076526256,0.139467722,0.12118732,0.036111703,0.018806085,0.019491066,0.008372904,0.039997397,0.014829364,0.011582763,0.020284262,0.051412162,0.031135176,0.046726572,0.04081077,0.024415006,0.023035462,0.019621533,0.012723311,0.069563937,0.067687444,0.057342681,0.058829695,0.053032798,0.010638649,0.004946081,0.012940074,0.00217379,0.011403778,499.4,302.6,84,
5,85,23,490,306,1.020430194,0.516563621,1,0.92,0.766845105,5.959331164,5.656854249,2.236067977,1.332620937,1,4,5.102670219,-37.89207326,19.414,0.958333333,0.915140923,0.070337212,0.04973592,0.061519935,0.036079973,0.05348057,0.001243398,0.030759968,0.118444673,0.022846909,0.03316416,0.041194889,0.066832642,0.028683447,0.137885581,0.03748871,0.035562275,0.034809994,0.045189838,0.035456404,0.161039468,0.042960537,0.106995018,0.050047976,0.094195393,0.051815584,0.046206389,0.039766999,0.05319866,0.035152692,489.8695652,305.826087,85,
5,87,11,508,309,1.000777825,0.492512408,1,0.6875,0.830917305,4.085,3.16227766,1.414213562,1.112967335,1,2.683281573,3.555197649,-71.56505118,12.898,0.846153846,1.400563499,0.127323954,0.585690191,0.127323954,0.127323954,0.127323954,0.911639514,0.127323954,0.259740867,0.127323954,0.127323954,0.127323954,1.074614176,0.127323954,0.34906795,0.127323954,0.127323954,0.127323954,0.127323954,0.127323954,0.683474988,0.127323954,0.153156219,0.127323954,0.753816198,0.127323954,0.127323954,0.127323954,0.127323954,0.127323954,508.3636364,308.4545455,87,
5,89,17,494,310,1.115191856,0.7693235,1,0.68,0.802868391,5.951136407,5,2,1.215109073,1,2.828427125,3.801939525,-48.6958418,16.312,1.0625,0.748664852,0.174970591,0.074187696,0.068558608,0.034620825,0.086336432,0.027931883,0.034103478,0.037163196,0.038099455,0.074505545,0.055394001,0.01210518,0.053332212,0.045417307,0.054979405,0.04270805,0.0455884,0.049717798,0.021886906,0.019424232,0.096795868,0.063791576,0.074049758,0.031427553,0.111703104,0.014270177,0.026202634,0.102888002,0.056490219,493.5294118,310.7647059,89,
5,91,25,504,312,1.075279201,0.683729029,1,0.595238095,0.586709558,6.773910208,6.08276253,2.236067977,1.35117087,1,4.242640687,4.943166073,-38.93813088,23.14,0.877192982,0.855236419,0.029337538,0.066732915,0.122840765,0.00903665,0.018422604,0.03369697,0.071540103,0.022668369,0.01502282,0.036686385,0.044027642,0.103347595,0.071069586,0.015135982,0.063083806,0.030593919,0.040101651,0.051862784,0.078463517,0.128152127,0.089943084,0.052164416,0.056968236,0.053775619,0.061787789,0.032054898,0.049426722,0.089983512,0.058622029,504.96,311.8,91,
5,92,23,499,315,1.060710333,0.74139948,1,0.766666667,0.964368937,6.637907236,5.830951895,2.236067977,1.327965381,1,3.535533906,4.454460181,-33.30559258,17.312,0.93877551,0.861309104,0.12617851,0.037448222,0.137231592,0.048335605,0.050416742,0.068287934,0.084487746,0.047758293,0.04045902,0.048053202,0.011000185,0.097008655,0.085842824,0.063022892,0.030976486,0.030218275,0.03105749,0.046667964,0.039749771,0.066404785,0.106780829,0.110725227,0.043898633,0.042289481,0.031463397,0.029698813,0.077187235,0.045458182,0.038694433,499.6086957,314.9130435,92,
5,93,13,493,316,0.97236368,0.518323926,1,0.8125,1.048203719,4.402870669,3.605551275,2,1.172510822,1,2.828427125,3.765266182,45,12.484,0.896551724,1.13009427,0.173860657,0.149341846,0.026747793,0.230442528,0.004115045,0.166224083,0.096387019,0.10652955,0.284163346,0.053765459,0.082335398,0.149014066,0.176262349,0.037892395,0.038030921,0.200189024,0.012955023,0.088398909,0.013655199,0.133976339,0.197462379,0.040396235,0.084703262,0.194150077,0.032328862,0.246137456,0.042658249,0.313907771,0.264168755,492.6153846,315.6153846,93,
5,94,22,507,317,1.027331482,0.563863646,1,0.733333333,0.774106752,5.937956472,5.385164807,2.236067977,1.324045009,1,4,4.903967642,64.53032919,18.898,0.897959184,0.860534313,0.101694322,0.08332346,0.048572696,0.070531708,0.077469652,0.000296982,0.028880058,0.047976925,0.04418205,0.055781802,0.023737161,0.061968199,0.045989131,0.066611547,0.069890775,0.016965691,0.084375688,0.037475975,0.065728967,0.062299444,0.041857003,0.054834483,0.074488667,0.012838211,0.004801103,0.103423677,0.070839894,0.072268972,0.065102179,506.6818182,317.2727273,94,
5,96,4,483,318,0.785398163,0,1,1,0.785398163,2.09,1.414213562,1,1,1,1,2.09,0,8,1,2.546479089,1.41E-16,2.546479089,1.56E-16,1.41E-16,2.83E-16,2.546479089,1.56E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,2.546479089,1.56E-16,2.546479089,4.68E-16,1.41E-16,2.83E-16,1.41E-15,0,2.546479089,1.56E-16,2.546479089,4.68E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,0,1.70E-15,482.5,317.5,96,
5,97,18,500,320,1.027805004,0.622868411,1,0.75,0.662049481,5.497485539,5.099019514,2,1.268245951,1,3,4.300829288,-11.30993247,18.484,0.9,0.881473531,1.09E-17,0.08287358,0.097941503,1.29E-17,4.65E-17,0.008693033,0.097941503,0.070238653,5.44E-18,2.02E-17,5.16E-17,0.088312298,0.097941503,0.130121356,0.097941503,2.45E-17,3.65E-17,3.17E-17,4.48E-17,0.141862752,0.097941503,0.179318925,0.097941503,0.104678803,2.15E-18,2.44E-17,3.28E-17,4.38E-17,4.61E-17,499.5,319.5,97,
5,98,23,511,321,1.003905008,0.539523781,1,0.766666667,0.9198483,5.95343022,5.385164807,2.828427125,1.368925277,1,4,5.012611794,30.043177,17.726,0.901960784,1.009810673,0.116732034,0.040876894,0.085118972,0.086577298,0.056174289,0.087653007,0.11618723,0.038144207,0.050215426,0.04769568,0.017759723,0.123829607,0.145924525,0.043802391,0.017352602,0.021841308,0.040797794,0.042609404,0.028560923,0.123750151,0.111276329,0.051799846,0.064358276,0.087422356,0.011157167,0.037617411,0.064163169,0.054815274,0.031210393,510.7826087,320.8695652,98,
5,100,21,504,322,1.028539998,0.444624939,1,0.7,0.69514102,5.61039049,5.099019514,2.236067977,1.291856676,1,4,5.025321261,-70.61724005,19.484,0.857142857,0.995477441,0.044078175,0.027683754,0.058399165,0.031136368,0.107585779,0.082485244,0.091500365,0.048512762,0.02646602,0.072070868,0.04528884,0.141136028,0.127390828,0.04355115,0.090441525,0.044704933,0.031638566,0.07306592,0.141897203,0.17796259,0.118045254,0.053821427,0.11126311,0.069607841,0.07422827,0.017713154,0.114222392,0.169295647,0.053702865,503.952381,321.4761905,100,
5,102,11,517,325,1.010219125,0.702101753,1,0.916666667,0.840010368,4.430264659,3.605551275,2,1.128564869,1,2,3.154687934,-15.07069278,12.828,0.956521739,1.077356538,0.097941503,0.113009427,0.195447872,0.097941503,0.097941503,0.187189974,0.195447872,0.145740222,0.097941503,0.097941503,0.097941503,0.284195305,0.100939534,0.257477214,0.18983247,0.097941503,0.097941503,0.097941503,0.097941503,0.337745759,0.114947004,0.3110867,0.451084886,0.104111399,0.097941503,0.097941503,0.097941503,0.097941503,0.097941503,517.3636364,324.9090909,102,
5,103,15,503,327,1.020203125,0.646820558,1,0.75,0.975880204,5.057165656,4.123105626,2,1.177123617,1,3,3.856808076,80.53767779,13.898,0.857142857,1.123446657,0.06549504,0.171821253,0.171368794,0.019263247,0.050084442,0.234018992,0.258398488,0.113949351,0.021529511,0.008838431,0.038299868,0.265117862,0.362243721,0.150050651,0.094705596,0.032354257,0.033100791,0.024782267,0.029288134,0.254758746,0.30527114,0.232354351,0.04429172,0.107491126,0.013298816,0.019277362,0.029553185,0.032733797,0.022396808,503.4,327.0666667,103,
5,104,13,511,329,1.115358339,0.830910306,1,0.866666667,0.876004224,5.409374191,4.472135955,2,1.14064824,1,2,3.009810331,-14.87244065,13.656,0.962962963,0.827605704,1.77E-17,0.063661977,0.205303708,1.27E-17,3.15E-17,0.094219726,0.140495508,0.123182225,1.13E-17,3.82E-17,2.70E-17,0.180800015,0.107917849,0.123182225,0.070164626,1.41E-17,1.46E-17,6.17E-17,8.71E-17,0.094219726,0.104338991,0.172429122,0.164511726,0.083763913,3.98E-18,3.41E-17,6.40E-17,1.32E-16,5.67E-17,511,329,104,
5,105,13,524,329,1.000962612,0.503081404,1,0.8125,0.70318452,4.445760398,3.605551275,2,1.185708736,1,3,3.842199655,-13.77640579,15.242,0.928571429,1.14591559,0.024447677,0.169514141,0.097649562,0.029333837,0.123162572,0.199557262,0.047100399,0.133322367,0.033295308,0.222272691,0.120691756,0.209956804,0.129197759,0.175798876,0.184952326,0.060146318,0.283888156,0.112971046,0.15801736,0.216456074,0.165359129,0.161048661,0.214818008,0.075700054,0.159820803,0.261922244,0.087042136,0.324574396,0.108929605,523.5384615,328.8461538,105,
5,106,15,506,332,1.117010721,0.736558119,1,0.75,0.752400438,5.506266419,5,2,1.160947571,1,3,3.724296867,-54.21747441,15.828,0.909090909,0.763943727,0.068329204,0.09982198,0.129501419,0.018170944,0.061225407,0.042291925,0.092957617,0.089743896,0.036624453,0.051917407,0.014820886,0.10239698,0.090380994,0.112086804,0.091911659,0.034874486,0.027752814,0.025742009,0.008569691,0.116436269,0.119539007,0.103904203,0.125307647,0.095679676,0.015238707,0.024180374,0.018063355,0.023386983,0.00852003,506.4,331.2,106,
5,107,19,514,331,1.024143632,0.457955618,1,0.633333333,0.578706139,5.348068474,5,2.236067977,1.288353088,1,4,4.754299476,80.37523706,20.312,0.863636364,0.967662054,0.122654675,0.022409016,0.041997609,0.083118076,0.024121489,0.103244448,0.046752499,0.03384629,0.059898066,0.049907049,0.096722716,0.17964697,0.105755263,0.029270048,0.154213719,0.067768084,0.052163966,0.112044294,0.026382384,0.235178304,0.147699585,0.01323924,0.234837801,0.134140596,0.089805614,0.0332116,0.104720755,0.030140231,0.084783086,514.3157895,331.4736842,107,
